phi,label,score
109,illustration,0.07333003729581833
109,artisan,0.058323632925748825
109,art,0.05625933036208153
109,drawing,0.050110284239053726
109,sketch,0.049722131341695786
109,black and white,0.047372303903102875
109,ink,0.04632561281323433
109,monochrome,0.03033924102783203
110,animal,0.2221410572528839
110,bird,0.11768840998411179
110,illustration,0.07122591137886047
110,artisan,0.05166759341955185
110,black and white,0.04668757691979408
110,art,0.0452815406024456
110,drawing,0.04267182946205139
110,ink,0.03618652746081352
110,sketch,0.03468731790781021
110,monochrome,0.03454325720667839
111,animal,0.17126290500164032
111,bird,0.140356183052063
111,illustration,0.09050441533327103
111,artisan,0.05747091397643089
111,drawing,0.04943777620792389
111,black and white,0.048860643059015274
111,art,0.04750994220376015
111,sketch,0.03980047255754471
111,ink,0.0385853610932827
111,monochrome,0.035846758633852005
112,animal,0.15736499428749084
112,bird,0.1121111661195755
112,illustration,0.0783107802271843
112,drawing,0.06775093823671341
112,sketch,0.05409675091505051
112,artisan,0.05371939763426781
112,black and white,0.04999887943267822
112,art,0.046462249010801315
112,ink,0.04081447422504425
112,monochrome,0.03600950911641121
113,animal,0.1539456695318222
113,bird,0.14018021523952484
113,illustration,0.07548170536756516
113,black and white,0.06860318034887314
113,drawing,0.05794357880949974
113,art,0.04735522344708443
113,monochrome,0.04538840800523758
113,sketch,0.041702136397361755
114,animal,0.11012157797813416
114,artisan,0.10625838488340378
114,illustration,0.08399783819913864
114,art,0.06890568137168884
114,black and white,0.0684329941868782
114,bird,0.05691996589303017
114,monochrome,0.0499488040804863
114,ink,0.046799615025520325
114,drawing,0.04558911174535751
114,sketch,0.042814962565898895
115,bird,0.1670745313167572
115,animal,0.14579060673713684
115,illustration,0.07906626909971237
115,black and white,0.06528789550065994
115,drawing,0.05965276435017586
115,sketch,0.054143019020557404
115,art,0.048624105751514435
115,ink,0.04515671730041504
115,monochrome,0.034365054219961166
116,animal,0.15123867988586426
116,bird,0.12657354772090912
116,illustration,0.08104006201028824
116,black and white,0.07936740666627884
116,drawing,0.06370577961206436
116,monochrome,0.04603172466158867
116,sketch,0.044542860239744186
116,art,0.04335106909275055
116,ink,0.032894063740968704
117,animal,0.1216488778591156
117,bird,0.10690471529960632
117,black and white,0.09909611940383911
117,drawing,0.07231493294239044
117,sketch,0.06444963067770004
117,illustration,0.06429946422576904
117,monochrome,0.05501938983798027
117,art,0.047683656215667725
117,ink,0.047455284744501114
117,artisan,0.03134402260184288
118,black and white,0.12042970210313797
118,animal,0.09642887860536575
118,bird,0.06930854916572571
118,monochrome,0.06907035410404205
118,art,0.06833548843860626
118,illustration,0.06501728296279907
118,drawing,0.05357905849814415
118,artisan,0.05321389436721802
118,sketch,0.0485958568751812
118,ink,0.03724559396505356
119,bird,0.14498627185821533
119,animal,0.1337200403213501
119,black and white,0.08873701095581055
119,illustration,0.07442783564329147
119,drawing,0.06559395045042038
119,art,0.054297879338264465
119,sketch,0.04804262891411781
119,monochrome,0.03926948085427284
119,ink,0.03765131160616875
120,animal,0.14704574644565582
120,bird,0.10423614829778671
120,illustration,0.0810721218585968
120,black and white,0.07374706119298935
120,art,0.07233384251594543
120,drawing,0.07076625525951385
120,sketch,0.053146038204431534
120,ink,0.037727322429418564
120,monochrome,0.03457951918244362
121,animal,0.152151420712471
121,bird,0.1488448530435562
121,illustration,0.0742579847574234
121,black and white,0.07342064380645752
121,drawing,0.07136207073926926
121,art,0.060030173510313034
121,sketch,0.041599489748477936
121,ink,0.034806571900844574
121,monochrome,0.03137136995792389
122,animal,0.9265926480293274
122,bird,0.5902748305941149
122,black and white,0.36760212017696464
122,art,0.26737171089589856
122,illustration,0.25481297155790755
122,drawing,0.22404453815990077
122,monochrome,0.15262533779353804
122,fish,0.13862743786796852
123,animal,0.19864234328269958
123,bird,0.1139492467045784
123,black and white,0.07633305341005325
123,illustration,0.0756712257862091
123,drawing,0.06969989836215973
123,art,0.06485997885465622
123,sketch,0.04589902237057686
123,ink,0.03488784283399582
123,monochrome,0.033439189195632935
124,animal,0.85685133934021
124,black and white,0.5350780335739515
124,art,0.4829023462562721
124,illustration,0.39717765400412586
124,drawing,0.34070520245888936
124,ink,0.3116787290842863
124,monochrome,0.2792652708600953
124,artisan,0.24840334107560993
124,sketch,0.24300941161658424
124,bird,0.20204968432673026
125,animal,0.19185344874858856
125,black and white,0.09599321335554123
125,illustration,0.08735106885433197
125,drawing,0.07905265688896179
125,art,0.05923096835613251
125,sketch,0.05705826357007027
125,bird,0.052560724318027496
125,monochrome,0.04288486763834953
125,ink,0.03326103836297989
126,animal,0.8628401756286621
126,black and white,0.2644127153735739
126,bird,0.22442726719263395
126,illustration,0.2200948584279401
126,art,0.21714346588347413
126,drawing,0.17810485414974866
126,sketch,0.14158243725117156
126,ink,0.11331468140574613
126,monochrome,0.10656070995502408
127,animal,0.9124128818511963
127,black and white,0.4681400846143375
127,illustration,0.46383650743064136
127,art,0.38599299364052814
127,drawing,0.2808831203125791
127,sketch,0.2640759769528631
127,bird,0.2437458944746793
127,ink,0.23107659081949738
127,monochrome,0.20967310374217082
128,animal,0.9729530811309814
128,illustration,0.5894559645220431
128,black and white,0.4863107065111122
128,art,0.4648780623590252
128,sketch,0.3814079684996843
128,drawing,0.37582117863870135
128,ink,0.3457079876523623
128,bird,0.20861876770161644
128,monochrome,0.20704542839119763
129,animal,0.9748618006706238
129,illustration,0.42396919791173293
129,black and white,0.37995291080447563
129,art,0.3516930263581746
129,drawing,0.2917771220942012
129,bird,0.28953824721253235
129,sketch,0.2702115359469204
129,ink,0.24393191865265348
129,monochrome,0.1479438676026865
130,animal,0.8675514459609985
130,illustration,0.7431637072678353
130,art,0.6803296596320213
130,black and white,0.5959950163223106
130,ink,0.49807606682178984
130,sketch,0.41072526128261444
130,drawing,0.3907773645079095
130,monochrome,0.27795169691804333
130,bird,0.2697776930516454
131,animal,0.9603175520896912
131,illustration,0.47162733875112717
131,art,0.46862475236566553
131,ink,0.4341177557994135
131,black and white,0.3955787016837794
131,sketch,0.37682611884197115
131,drawing,0.3632492944408009
131,monochrome,0.19698976339198027
131,bird,0.18553223688835244
132,animal,0.9169508218765259
132,illustration,0.4440830235870726
132,black and white,0.4440656253582943
132,art,0.4211202984802763
132,ink,0.2917807876473638
132,bird,0.26532585139746584
132,sketch,0.24965045620098675
132,drawing,0.20778212051810274
132,monochrome,0.17226924999837756
133,animal,0.93034827709198
133,art,0.38118693694491657
133,black and white,0.31703686146250687
133,ink,0.2823023997098192
133,illustration,0.28030562443200246
133,drawing,0.18388644310821037
133,sketch,0.1831117306150656
133,bird,0.15258800534830408
133,monochrome,0.1382045656625356
134,animal,0.8452642560005188
134,art,0.4114027740374867
134,black and white,0.3650323046717503
134,illustration,0.3029218234394747
134,ink,0.2798271168530383
134,sketch,0.23294922641389867
134,drawing,0.2141288071532964
134,monochrome,0.20139360413041887
134,bird,0.15551319085773088
135,animal,0.9110633730888367
135,art,0.9110633730888367
135,black and white,0.6657185540588276
135,ink,0.6397861963887648
135,artisan,0.5497578466218638
135,illustration,0.525672369306615
135,monochrome,0.3872122775819181
135,drawing,0.291001246269302
135,tool,0.2683350864275518
135,sketch,0.2614168974476045
136,animal,0.9159637093544006
136,reptile,0.8522445559501648
136,art,0.8522445559501648
136,illustration,0.6879278528472315
136,artisan,0.6381635241052491
136,black and white,0.5585932192263453
136,ink,0.5402492160733143
136,sketch,0.2855815992179152
136,monochrome,0.258898896019558
136,design,0.25362248722687264
137,animal,0.14329557120800018
137,art,0.09794740378856659
137,illustration,0.0813717171549797
137,black and white,0.07181720435619354
137,ink,0.06933379918336868
137,artisan,0.051861751824617386
137,drawing,0.04658946022391319
137,sketch,0.043687306344509125
137,bird,0.040709007531404495
137,monochrome,0.03237101435661316
138,animal,0.18965718150138855
138,art,0.08536291122436523
138,black and white,0.07161981612443924
138,illustration,0.07006891071796417
138,bird,0.0606931634247303
138,ink,0.05611979588866234
138,drawing,0.03965906798839569
138,artisan,0.03623563423752785
138,sketch,0.035563621670007706
138,monochrome,0.03156955540180206
139,animal,0.11279459297657013
139,art,0.1062924787402153
139,illustration,0.1045597717165947
139,black and white,0.07509226351976395
139,ink,0.07215680927038193
139,drawing,0.05007206276059151
139,sketch,0.04031350091099739
139,monochrome,0.03254549577832222
139,bird,0.03199820592999458
139,artisan,0.03040330857038498
140,art,0.10616018623113632
140,illustration,0.09425114840269089
140,ink,0.08643101155757904
140,animal,0.07844822853803635
140,black and white,0.07634670287370682
140,artisan,0.05948984622955322
140,drawing,0.04230136424303055
140,sketch,0.040937766432762146
140,monochrome,0.03366652503609657
140,tool,0.03322955220937729
141,animal,0.9464250206947327
141,art,0.7924943189820036
141,illustration,0.7435166768814283
141,ink,0.7270457313603408
141,black and white,0.5391112211398958
141,sketch,0.459844813490955
141,drawing,0.44460285690630363
141,bird,0.25872438040062534
142,animal,0.12744030356407166
142,illustration,0.09612216055393219
142,ink,0.09424204379320145
142,art,0.08252597600221634
142,drawing,0.0745028406381607
142,sketch,0.06579267978668213
142,black and white,0.04987974464893341
142,artisan,0.03195471316576004
143,animal,0.10475928336381912
143,art,0.10135120898485184
143,ink,0.08979039639234543
143,illustration,0.08338966220617294
143,black and white,0.05826118588447571
143,sketch,0.05288264527916908
143,artisan,0.04980934411287308
143,drawing,0.04563628137111664
143,monochrome,0.033400923013687134
143,design,0.029875105246901512
144,illustration,0.12387514859437943
144,ink,0.1221703514456749
144,art,0.09332261234521866
144,animal,0.08242575079202652
144,sketch,0.06130294129252434
144,black and white,0.05416542664170265
144,drawing,0.05078514665365219
144,artisan,0.04077908396720886
145,ink,0.14037582278251648
145,animal,0.11195451766252518
145,illustration,0.08677161484956741
145,art,0.08372293412685394
145,drawing,0.07016599923372269
145,black and white,0.0584736168384552
145,sketch,0.05709778144955635
145,artisan,0.04036744311451912
146,animal,0.14870686829090118
146,ink,0.13750842213630676
146,art,0.09497926384210587
146,illustration,0.08103223145008087
146,drawing,0.05889544636011124
146,black and white,0.057943880558013916
146,sketch,0.05145552009344101
146,bird,0.03126019984483719
147,ink,0.15462936460971832
147,animal,0.1208244189620018
147,art,0.10634475201368332
147,illustration,0.07800839841365814
147,drawing,0.06993600726127625
147,sketch,0.05556415021419525
147,black and white,0.05052023008465767
147,bird,0.029959747567772865
148,ink,0.2056863158941269
148,art,0.09816662222146988
148,animal,0.08954716473817825
148,drawing,0.08616020530462265
148,illustration,0.08135808259248734
148,sketch,0.06413387507200241
148,black and white,0.039222054183483124
149,ink,0.18411025404930115
149,art,0.11909893155097961
149,illustration,0.09575473517179489
149,drawing,0.09385566413402557
149,animal,0.07878658175468445
149,sketch,0.060180697590112686
149,black and white,0.041186973452568054
150,ink,0.173883855342865
150,art,0.10866326093673706
150,animal,0.10724766552448273
150,drawing,0.09658879041671753
150,illustration,0.07988955825567245
150,sketch,0.05776260420680046
150,black and white,0.044277988374233246
151,ink,0.2286583036184311
151,art,0.10714598000049591
151,drawing,0.10426256060600281
151,illustration,0.08301175385713577
151,sketch,0.06495819985866547
151,black and white,0.042756225913763046
151,animal,0.038509439677000046
152,ink,0.20010362565517426
152,art,0.10550161451101303
152,illustration,0.09516680985689163
152,drawing,0.07922403514385223
152,sketch,0.05661541223526001
152,black and white,0.05317997932434082
152,animal,0.033974021673202515
153,branchiopod crustacean,0.5730732083320618
153,ink,0.5730732083320618
153,art,0.3514523376911622
153,drawing,0.26659657315622814
153,illustration,0.22930655918929124
153,animal,0.18131754985725834
153,black and white,0.14522234442957893
153,sketch,0.1325896280649803
153,artisan,0.10033370896520993
154,branchiopod crustacean,0.5662477612495422
154,ink,0.5662477612495422
154,art,0.2993481606347157
154,drawing,0.2289181335426587
154,illustration,0.1893323822721348
154,animal,0.12104785937041626
154,black and white,0.10506986115275875
154,sketch,0.08763740613474186
154,tool,0.07834973940127078
155,ink,0.1522374302148819
155,art,0.13658973574638367
155,black and white,0.07593798637390137
155,illustration,0.0677095502614975
155,drawing,0.06591330468654633
155,animal,0.054594408720731735
155,sketch,0.04163889214396477
156,ink,0.2036842703819275
156,art,0.11292022466659546
156,drawing,0.10845852643251419
156,illustration,0.09199323505163193
156,animal,0.0540747232735157
156,sketch,0.05147092416882515
156,black and white,0.049717485904693604
157,ink,0.18002358078956604
157,drawing,0.08524084091186523
157,illustration,0.0837378278374672
157,art,0.0832812488079071
157,sketch,0.07145467400550842
157,black and white,0.06410863250494003
157,animal,0.04394296556711197
157,artisan,0.036726683378219604
158,ink,0.20978212356567383
158,art,0.13073430955410004
158,drawing,0.10025076568126678
158,illustration,0.08152732253074646
158,sketch,0.06668594479560852
158,black and white,0.05157770961523056
158,animal,0.04256381094455719
159,ink,0.19768239557743073
159,art,0.1192646473646164
159,drawing,0.08582514524459839
159,illustration,0.07046028971672058
159,sketch,0.065096914768219
159,black and white,0.060356225818395615
159,animal,0.041560474783182144
159,tool,0.039458319544792175
159,artisan,0.03249552845954895
160,ink,0.22838231921195984
160,drawing,0.12977857887744904
160,art,0.1269940733909607
160,illustration,0.06725546717643738
160,sketch,0.058383435010910034
160,animal,0.04342815652489662
160,black and white,0.04232855141162872
161,ink,0.2582012116909027
161,art,0.12309101969003677
161,drawing,0.09349724650382996
161,sketch,0.08496499806642532
161,illustration,0.07533133774995804
161,black and white,0.04522132873535156
161,tool,0.03551687300205231
162,ink,0.2741720378398895
162,art,0.16032551229000092
162,drawing,0.08074360340833664
162,illustration,0.07763349264860153
162,sketch,0.051870688796043396
162,tool,0.044999513775110245
162,black and white,0.040921714156866074
163,animal,0.806044340133667
163,ink,0.806044340133667
163,art,0.46429367999515275
163,drawing,0.3386962982356136
163,sketch,0.3134245613764266
163,illustration,0.25585894426855577
163,black and white,0.1404493853252144
164,crocodilian reptile,0.6500777006149292
164,ink,0.6500777006149292
164,art,0.43629004016094425
164,sketch,0.3143144759155464
164,drawing,0.29248057929458726
164,illustration,0.25588798813141506
164,black and white,0.11170925484854034
165,animal,0.8529254794120789
165,ink,0.8529254794120789
165,art,0.6356976595370855
165,sketch,0.4640297046122849
165,illustration,0.44375374798363865
165,drawing,0.31522749795770844
165,black and white,0.18697588259868736
166,ink,0.1974918246269226
166,art,0.1302548199892044
166,sketch,0.12975196540355682
166,drawing,0.1211514100432396
166,illustration,0.11846859753131866
166,black and white,0.04137423634529114
166,animal,0.031780682504177094
167,ink,0.29085925221443176
167,drawing,0.1223074421286583
167,sketch,0.11236799508333206
167,art,0.11195351183414459
167,illustration,0.08924256265163422
167,black and white,0.042499203234910965
168,ink,0.25905975699424744
168,drawing,0.1469442993402481
168,sketch,0.12571102380752563
168,art,0.10348519682884216
168,illustration,0.09054391831159592
168,black and white,0.03827046975493431
169,animal,0.8257910013198853
169,ink,0.8257910013198853
169,drawing,0.38381831294414015
169,sketch,0.320656734968357
169,art,0.269605766951596
169,illustration,0.21221237512696017
169,black and white,0.10175508265279304
170,ink,0.18350344896316528
170,sketch,0.17418384552001953
170,drawing,0.1370270550251007
170,art,0.11399923264980316
170,illustration,0.09446895122528076
170,black and white,0.045488350093364716
171,drawing,0.20205779373645782
171,sketch,0.17923656105995178
171,ink,0.1621662676334381
171,art,0.08200696110725403
171,illustration,0.08171537518501282
171,animal,0.047575145959854126
171,black and white,0.038655273616313934
172,ink,0.22733688354492188
172,drawing,0.16546587646007538
172,sketch,0.11980199813842773
172,art,0.08688998967409134
172,illustration,0.07082325965166092
172,black and white,0.04909851402044296
172,animal,0.03699275106191635
173,animal,0.932827889919281
173,ink,0.932827889919281
173,drawing,0.6712291658629984
173,sketch,0.5407362532759435
173,illustration,0.36036228238802165
173,art,0.3504158278892413
173,black and white,0.20959274138522166
174,animal,0.8832288384437561
174,ink,0.8832288384437561
174,drawing,0.7151445659243764
174,sketch,0.6185802750445187
174,art,0.4160630396704306
174,illustration,0.354694034924812
174,black and white,0.2289528678609046
175,animal,0.9035943150520325
175,ink,0.9035943150520326
175,sketch,0.48496122149717036
175,drawing,0.4409755601179841
175,illustration,0.2823820928102147
175,art,0.25364787406370914
175,black and white,0.17495036634717417
176,ink,0.22937296330928802
176,sketch,0.12090956419706345
176,drawing,0.10631196945905685
176,illustration,0.07921605557203293
176,art,0.07209361344575882
176,black and white,0.046829648315906525
176,animal,0.039824582636356354
176,tool,0.03105664812028408
177,ink,0.22259657084941864
177,drawing,0.12222309410572052
177,sketch,0.1063474640250206
177,illustration,0.0838119313120842
177,art,0.07119046151638031
177,animal,0.059244874864816666
177,black and white,0.049635715782642365
178,ink,0.20307523012161255
178,drawing,0.09583944082260132
178,sketch,0.087269626557827
178,art,0.07459314912557602
178,black and white,0.05408157780766487
178,illustration,0.052403464913368225
178,tool,0.05212489143013954
178,animal,0.04410121962428093
178,artisan,0.03699079155921936
179,ink,0.14481492340564728
179,sketch,0.12244108319282532
179,drawing,0.10197421163320541
179,animal,0.08711675554513931
179,art,0.08112333714962006
179,illustration,0.07493993639945984
179,black and white,0.05296526476740837
180,ink,0.152667835354805
180,sketch,0.10032052546739578
180,animal,0.09069506824016571
180,drawing,0.08287481218576431
180,art,0.07455558329820633
180,illustration,0.07141734659671783
180,black and white,0.058876823633909225
180,artisan,0.037347517907619476
181,ink,0.1540769338607788
181,sketch,0.11747764050960541
181,animal,0.1118699312210083
181,drawing,0.10145039856433868
181,illustration,0.0761454775929451
181,art,0.07539002597332001
181,black and white,0.046522077172994614
181,bird,0.03404773771762848
182,ink,0.13669753074645996
182,animal,0.12335433065891266
182,sketch,0.11785715818405151
182,drawing,0.108907051384449
182,illustration,0.07628808915615082
182,art,0.06788096576929092
182,black and white,0.04782872647047043
183,animal,0.8480908274650574
183,ink,0.8480908274650574
183,sketch,0.6139012780691099
183,drawing,0.5467357733145465
183,art,0.4709261371447791
183,black and white,0.3965705459435388
183,illustration,0.3878442274100063
183,artisan,0.21270805214371175
184,ink,0.13668744266033173
184,sketch,0.10375037789344788
184,animal,0.09611863642930984
184,drawing,0.07840695977210999
184,illustration,0.07549972087144852
184,art,0.07425800710916519
184,black and white,0.05256258696317673
184,artisan,0.03007628582417965
185,ink,0.12862055003643036
185,sketch,0.11223599314689636
185,illustration,0.09812409430742264
185,animal,0.09426508843898773
185,drawing,0.09372000396251678
185,art,0.06947013735771179
185,black and white,0.04538296163082123
185,fish,0.036639414727687836
186,ink,0.11780057102441788
186,animal,0.10358307510614395
186,sketch,0.08756884187459946
186,art,0.07286249101161957
186,illustration,0.07110943645238876
186,black and white,0.06157859414815903
186,drawing,0.059406962245702744
186,artisan,0.04247745871543884
186,fish,0.03209025412797928
187,ink,0.09782238304615021
187,animal,0.08929495513439178
187,sketch,0.07675135135650635
187,illustration,0.07157281786203384
187,art,0.06980057805776596
187,black and white,0.06536684930324554
187,artisan,0.05946919694542885
187,drawing,0.047223400324583054
187,fish,0.045109640806913376
187,tool,0.03156346455216408
188,sketch,0.13047565519809723
188,ink,0.12805138528347015
188,illustration,0.09313271939754486
188,animal,0.08076492697000504
188,art,0.06496090441942215
188,drawing,0.061438027769327164
188,black and white,0.05611318722367287
188,fish,0.04316665977239609
189,ink,0.13710705935955048
189,sketch,0.1182338073849678
189,illustration,0.09084262698888779
189,black and white,0.07080811262130737
189,animal,0.0698479488492012
189,art,0.0625767931342125
189,drawing,0.052042797207832336
189,artisan,0.032773155719041824
190,ink,0.11877550184726715
190,sketch,0.11115166544914246
190,illustration,0.08556294441223145
190,black and white,0.07313911616802216
190,art,0.06428389996290207
190,animal,0.05991963669657707
190,drawing,0.046931371092796326
190,artisan,0.03302320837974548
191,animal,0.09282916784286499
191,ink,0.09260325133800507
191,sketch,0.07949654012918472
191,black and white,0.07710979133844376
191,art,0.07124542444944382
191,illustration,0.06948354095220566
191,drawing,0.05108090862631798
191,bird,0.03591321408748627
191,artisan,0.03251517191529274
191,fish,0.02996029332280159
192,ink,0.10234677791595459
192,sketch,0.08926130086183548
192,illustration,0.07486829161643982
192,art,0.070681631565094
192,artisan,0.06876468658447266
192,animal,0.06286045163869858
192,black and white,0.05299840867519379
192,drawing,0.047798775136470795
192,tool,0.047022055834531784
193,sketch,0.10505127161741257
193,ink,0.08760026842355728
193,animal,0.07060534507036209
193,artisan,0.06492142379283905
193,black and white,0.06461653858423233
193,illustration,0.06368802487850189
193,art,0.06036632880568504
193,drawing,0.05842513591051102
193,tool,0.04482850059866905
194,ink,0.09605509042739868
194,sketch,0.08439694344997406
194,artisan,0.07085969299077988
194,art,0.0689961239695549
194,black and white,0.06802815198898315
194,illustration,0.06602355092763901
194,tool,0.060793474316596985
194,animal,0.04768645763397217
194,drawing,0.04398515447974205
195,ink,0.09073690325021744
195,sketch,0.08284980803728104
195,black and white,0.0732179656624794
195,illustration,0.06759882718324661
195,art,0.06490892171859741
195,artisan,0.060177333652973175
195,drawing,0.0488046258687973
195,tool,0.04711046814918518
195,animal,0.04418247193098068
195,design,0.03619871661067009
196,sketch,0.1065833568572998
196,illustration,0.08648224920034409
196,animal,0.08109447360038757
196,ink,0.07780155539512634
196,art,0.07039584964513779
196,drawing,0.06646911799907684
196,black and white,0.05618187412619591
196,bird,0.03617149218916893
196,artisan,0.03454194962978363
197,sketch,0.08461029082536697
197,ink,0.08256985247135162
197,black and white,0.08041518926620483
197,animal,0.07042410224676132
197,illustration,0.06573300063610077
197,art,0.05792641267180443
197,artisan,0.050868112593889236
197,drawing,0.05005842447280884
197,monochrome,0.033079687505960464
197,tool,0.032546959817409515
197,design,0.030018171295523643
198,ink,0.0933481901884079
198,black and white,0.08109372854232788
198,sketch,0.07607371360063553
198,illustration,0.06610596179962158
198,animal,0.06242935359477997
198,artisan,0.062189050018787384
198,tool,0.06091459095478058
198,art,0.06074710935354233
198,drawing,0.04438762366771698
199,tool,0.36740416288375854
199,sketch,0.36740416288375854
199,illustration,0.2970388180157731
199,ink,0.28946474411279766
199,black and white,0.27558504910710196
199,art,0.2515613563037707
199,drawing,0.22421580616184353
199,animal,0.21311106331243782
199,artisan,0.1384229543789907
199,bird,0.12316924327683972
200,tool,0.31830212473869324
200,animal,0.31830212473869324
200,illustration,0.29436955720667723
200,sketch,0.28685422805538274
200,drawing,0.23813436793048676
200,art,0.19870476933239506
200,ink,0.18332829118414076
200,black and white,0.1745787566782042
200,bird,0.12025290897062924
201,animal,0.10995098948478699
201,sketch,0.09913938492536545
201,illustration,0.09468231350183487
201,drawing,0.08455130457878113
201,black and white,0.06161043047904968
201,art,0.05044635757803917
201,ink,0.0492863655090332
201,bird,0.042336393147706985
201,artisan,0.030038438737392426
202,sketch,0.11228102445602417
202,illustration,0.10491994768381119
202,animal,0.08836712688207626
202,drawing,0.07962243258953094
202,ink,0.06283893436193466
202,black and white,0.06106698140501976
202,art,0.05650557950139046
202,bird,0.04761814698576927
202,artisan,0.03312039002776146
203,sketch,0.10046552121639252
203,illustration,0.09842400997877121
203,animal,0.0798184722661972
203,black and white,0.07139694690704346
203,ink,0.06784534454345703
203,art,0.06411337852478027
203,drawing,0.05892037972807884
203,bird,0.0412689670920372
203,artisan,0.03628639876842499
204,tool,0.4093059003353119
204,illustration,0.4093059003353119
204,animal,0.3638276375826604
204,black and white,0.3552392731122662
204,sketch,0.3195448094176888
204,art,0.307678021254685
204,ink,0.26774288964139176
204,drawing,0.1990218160016825
204,artisan,0.15695784341860647
204,design,0.14910338518692223
204,bird,0.12863718418890202
205,sketch,0.10471098124980927
205,illustration,0.10340867936611176
205,ink,0.09056640416383743
205,black and white,0.08008687198162079
205,art,0.07886245846748352
205,animal,0.06310398876667023
205,drawing,0.06303343176841736
205,design,0.032651111483573914
206,illustration,0.12841522693634033
206,animal,0.09494869410991669
206,sketch,0.091234490275383
206,drawing,0.08468557894229889
206,art,0.07100356370210648
206,black and white,0.06562155485153198
206,ink,0.05703093856573105
206,bird,0.041713863611221313
206,design,0.029723607003688812
207,illustration,0.12165553122758865
207,animal,0.1073475256562233
207,drawing,0.0871184915304184
207,sketch,0.08658929914236069
207,art,0.061088524758815765
207,black and white,0.060695845633745193
207,ink,0.05729931220412254
207,bird,0.0404941625893116
207,fish,0.03831852599978447
208,animal,0.1264573186635971
208,drawing,0.12193891406059265
208,sketch,0.1147766038775444
208,illustration,0.09337351471185684
208,bird,0.06748829036951065
208,ink,0.05838463827967644
208,black and white,0.05201580375432968
208,art,0.05064869299530983
209,animal,0.13427068293094635
209,drawing,0.12840209901332855
209,illustration,0.10123169422149658
209,sketch,0.08927695453166962
209,bird,0.08899006247520447
209,art,0.04969702288508415
209,black and white,0.04806026816368103
209,ink,0.047222841531038284
210,animal,0.12484577298164368
210,drawing,0.11888647079467773
210,sketch,0.10496107488870621
210,illustration,0.08458177000284195
210,bird,0.0685170441865921
210,black and white,0.058955248445272446
210,art,0.05217131972312927
210,ink,0.050237879157066345
211,animal,0.15195555984973907
211,drawing,0.10610009729862213
211,bird,0.09842608869075775
211,illustration,0.08857177197933197
211,sketch,0.07318047434091568
211,black and white,0.061693351715803146
211,art,0.049478575587272644
211,ink,0.04946371540427208
212,tool,0.4228011965751648
212,animal,0.4228011965751648
212,drawing,0.33650774229152136
212,bird,0.3299147328541111
212,illustration,0.2195740855691469
212,sketch,0.16769662947930503
212,black and white,0.15162428082929977
212,art,0.11887332955946735
212,ink,0.0956732086843907
213,animal,0.8032853603363037
213,bird,0.8032853603363036
213,drawing,0.403486825110692
213,illustration,0.34603973999973753
213,sketch,0.2899106100795532
213,black and white,0.28700071502687335
213,art,0.16881365436444679
213,ink,0.13490495029673547
214,bird,0.19323626160621643
214,animal,0.161797896027565
214,illustration,0.08049411326646805
214,sketch,0.07194865494966507
214,drawing,0.06961137801408768
214,black and white,0.06700930744409561
214,ink,0.031929824501276016
214,art,0.030761364847421646
215,animal,0.20192749798297882
215,bird,0.19827130436897278
215,drawing,0.08353343605995178
215,illustration,0.08336105942726135
215,sketch,0.06186879426240921
215,black and white,0.051161184906959534
215,fish,0.036339618265628815
216,bird,0.18636013567447662
216,animal,0.15343724191188812
216,drawing,0.12943601608276367
216,illustration,0.09199902415275574
216,sketch,0.08636172860860825
216,black and white,0.05164365470409393
216,ink,0.030067794024944305
217,animal,0.8853336572647095
217,bird,0.8853336572647095
217,drawing,0.6031558118845576
217,illustration,0.4894828378689128
217,sketch,0.3635936053516873
217,black and white,0.24862458439567173
218,bird,0.19711323082447052
218,animal,0.14502650499343872
218,drawing,0.11468055844306946
218,illustration,0.09741736948490143
218,sketch,0.07315865159034729
218,black and white,0.04634406045079231
218,ink,0.030669057741761208
219,animal,0.8440331816673279
219,drawing,0.8440331816673278
219,bird,0.727226735350619
219,illustration,0.5090154382844814
219,sketch,0.38078038444146795
219,black and white,0.23681441951304455
219,ink,0.14606822709004735
220,bird,0.22759535908699036
220,drawing,0.142866849899292
220,animal,0.10258008539676666
220,illustration,0.08897076547145844
220,sketch,0.07751669734716415
220,black and white,0.06738750636577606
221,bird,0.24703602492809296
221,animal,0.12910149991512299
221,drawing,0.12849922478199005
221,illustration,0.07821735739707947
221,black and white,0.06412263214588165
221,sketch,0.06149546802043915
222,animal,0.8120757937431335
222,branchiopod crustacean,0.6120265126228333
222,bird,0.6120265126228333
222,drawing,0.2965921337294931
222,illustration,0.2757554330795617
222,sketch,0.19547761199429256
222,black and white,0.18636902415982495
223,animal,0.9148892760276794
223,invertebrate,0.7905548214912415
223,branchiopod crustacean,0.6738607287406921
223,bird,0.6738607287406921
223,drawing,0.28341998599070295
223,illustration,0.16651855452064548
223,sketch,0.16533034047950604
223,black and white,0.14118761684243009
223,owl,0.12129534090230429
224,branchiopod crustacean,0.5060514807701111
224,bird,0.5060514807701111
224,animal,0.411381634556509
224,drawing,0.2718485723417006
224,sketch,0.1673241053234312
224,black and white,0.14009455126761536
224,illustration,0.13051325761000074
225,animal,0.8535679578781128
225,bird,0.7332185936882113
225,drawing,0.33327812593813644
